Molecule_ID,Raw_SMILES,Canonical_SMILES,Is_Valid,MW,LogP,HBD,HBA,QED,SA_Score,Lipinski_Violations,Lipinski_Compliant
MOL_00440,CC(=O)Nc1cccc(NC(=O)c2ccc(CN3CCCC3=O)cc2)c1,CC(=O)Nc1cccc(NC(=O)c2ccc(CN3CCCC3=O)cc2)c1,True,351.16,3.02,2.0,3.0,0.869,1.85,0.0,True
MOL_00441,CCOc1ccc(S(=O)(=O)Nc2cccc(C(=O)N3CCCC3)c2)cc1,CCOc1ccc(S(=O)(=O)Nc2cccc(C(=O)N3CCCC3)c2)cc1,True,374.13,3.12,1.0,4.0,0.8429,1.8,0.0,True
MOL_00442,Cc1noc(C)c1[C@@H](C)NC(=O)C(=O)Nc1cccc(Oc2ccccc2)c1,Cc1noc(C)c1[C@@H](C)NC(=O)C(=O)Nc1cccc(Oc2ccccc2)c1,True,379.15,3.9,2.0,5.0,0.656,2.7,0.0,True
MOL_00443,C[C@@H](Cc1ccsc1)NC(=O)N1CCC(OCC(C)C)CC1,CC(C)COC1CCN(C(=O)N[C@@H](C)Cc2ccsc2)CC1,True,324.19,3.53,1.0,3.0,0.8696,2.89,0.0,True
MOL_00444,CC(=O)c1ccc(N2CCC(NC(=O)Cc3ccc(C)cc3)CC2)cc1,CC(=O)c1ccc(N2CCC(NC(=O)Cc3ccc(C)cc3)CC2)cc1,True,350.2,3.53,1.0,3.0,0.8395,1.86,0.0,True
MOL_00445,CC(C)c1cc(NC(=O)N[C@@H]2CCC[C@H]([NH+](C)C)C2)n(C)n1,CC(C)c1cc(NC(=O)N[C@@H]2CCC[C@H]([NH+](C)C)C2)n(C)n1,True,308.24,1.12,3.0,2.0,0.7804,4.22,0.0,True
MOL_00446,CC(C)(C)Oc1ccc(NC(=O)NCC(=O)NCc2ccccc2)cc1,CC(C)(C)Oc1ccc(NC(=O)NCC(=O)NCc2ccccc2)cc1,True,355.19,3.3,3.0,3.0,0.7437,1.85,0.0,True
MOL_00447,CCOC(=O)c1ccc(C[NH+]2CCC(NC(=O)c3ccc(C)cc3)CC2)o1,CCOC(=O)c1ccc(C[NH+]2CCC(NC(=O)c3ccc(C)cc3)CC2)o1,True,371.2,1.74,2.0,4.0,0.759,3.17,0.0,True
MOL_00448,CC(C)[C@@H]1CCC[C@H](NC(=O)C(=O)Nc2cccc(C#N)c2)C1,CC(C)[C@@H]1CCC[C@H](NC(=O)C(=O)Nc2cccc(C#N)c2)C1,True,313.18,2.83,2.0,3.0,0.8418,2.99,0.0,True
MOL_00449,CC(C)N(C(=O)c1ccc(-n2cccc2)cc1)C1CCC1,CC(C)N(C(=O)c1ccc(-n2cccc2)cc1)C1CCC1,True,282.17,3.88,0.0,1.0,0.8351,2.19,0.0,True
MOL_00450,Cc1cc(C)c(C)c(S(=O)(=O)NC[C@@H](C)[NH+]2CCCCC2)c1,Cc1cc(C)c(C)c(S(=O)(=O)NC[C@@H](C)[NH+]2CCCCC2)c1,True,325.19,1.35,2.0,2.0,0.8585,3.98,0.0,True
MOL_00451,O=C(Nc1ccc(OC(F)F)cc1)c1ccc(N2CCOCC2)c([N+](=O)[O-])c1,O=C(Nc1ccc(OC(F)F)cc1)c1ccc(N2CCOCC2)c([N+](=O)[O-])c1,True,393.11,3.29,1.0,6.0,0.598,2.11,0.0,True
MOL_00452,Cc1ccc(NC(=O)N2CCC(C(=O)Nc3ccc(F)cc3)CC2)cc1,Cc1ccc(NC(=O)N2CCC(C(=O)Nc3ccc(F)cc3)CC2)cc1,True,355.17,4.02,2.0,2.0,0.8736,1.74,0.0,True
MOL_00453,O=C(Nc1cccc(-c2nccs2)c1)c1ccc(F)cc1Br,O=C(Nc1cccc(-c2nccs2)c1)c1ccc(F)cc1Br,True,375.97,4.96,1.0,3.0,0.7008,2.04,0.0,True
MOL_00454,COC(=O)c1ccc(NC(=O)C2CCN(C(=O)c3ccoc3)CC2)cc1,COC(=O)c1ccc(NC(=O)C2CCN(C(=O)c3ccoc3)CC2)cc1,True,356.14,2.56,1.0,5.0,0.8507,2.02,0.0,True
MOL_00455,Cc1cc(C)cc(C(=O)NCC(=O)NCc2ccccc2OC(F)F)c1,Cc1cc(C)cc(C(=O)NCC(=O)NCc2ccccc2OC(F)F)c1,True,362.14,2.95,2.0,3.0,0.7958,2.04,0.0,True
MOL_00456,CC(C)c1ccc(C(=O)NCCCc2ccc3c(c2)OCO3)cc1,CC(C)c1ccc(C(=O)NCCCc2ccc3c(c2)OCO3)cc1,True,325.17,3.9,1.0,3.0,0.8195,1.88,0.0,True
MOL_00457,Cc1ccc(N2CCC(=O)N[C@@H]2C(=O)Nc2ccc(F)cc2F)cc1,Cc1ccc(N2CCC(=O)N[C@@H]2C(=O)Nc2ccc(F)cc2F)cc1,True,345.13,2.56,2.0,3.0,0.8988,2.89,0.0,True
MOL_00458,C[C@@H](NC(=O)c1ccc(Br)cc1)C(=O)N1CCCC[C@@H]1C,C[C@@H](NC(=O)c1ccc(Br)cc1)C(=O)N1CCCC[C@@H]1C,True,352.08,2.97,1.0,2.0,0.9084,2.62,0.0,True
MOL_00459,CCc1ccccc1N1CCN(C(=O)NCc2ccc(F)c(Cl)c2)CC1,CCc1ccccc1N1CCN(C(=O)NCc2ccc(F)c(Cl)c2)CC1,True,375.15,4.07,1.0,2.0,0.8738,1.99,0.0,True
MOL_00460,C[C@H]1CCC[NH+](CC(=O)Nc2ccc(C(F)(F)F)cc2F)C1,C[C@H]1CCC[NH+](CC(=O)Nc2ccc(C(F)(F)F)cc2F)C1,True,319.14,2.1,2.0,1.0,0.8221,4.12,0.0,True
MOL_00461,COc1ccc(S(=O)(=O)N2CCOC[C@@H]2C(=O)NCCc2ccccc2)cc1,COc1ccc(S(=O)(=O)N2CCOC[C@@H]2C(=O)NCCc2ccccc2)cc1,True,404.14,1.44,1.0,5.0,0.755,2.51,0.0,True
MOL_00462,CCN(CC)C(=O)c1ccc(C(=O)Nc2cccc(C#N)c2)cc1,CCN(CC)C(=O)c1ccc(C(=O)Nc2cccc(C#N)c2)cc1,True,321.15,3.29,1.0,3.0,0.9181,1.83,0.0,True
MOL_00463,COc1cccc(NC(=O)c2cccc(-n3cccn3)c2)c1,COc1cccc(NC(=O)c2cccc(-n3cccn3)c2)c1,True,293.12,3.13,1.0,3.0,0.8037,1.8,0.0,True
MOL_00464,CCc1nc2n(n1)CCC[C@@H]2NC(=O)NCc1ccc(OC)cc1,CCc1nc2n(n1)CCC[C@@H]2NC(=O)NCc1ccc(OC)cc1,True,329.19,2.18,2.0,4.0,0.8809,2.87,0.0,True
MOL_00465,COc1ccc(-c2nnc(CSCc3ccc(Br)cc3)o2)cc1,COc1ccc(-c2nnc(CSCc3ccc(Br)cc3)o2)cc1,True,390.0,4.94,0.0,5.0,0.5957,2.06,0.0,True
MOL_00466,CC(C)C(=O)N1CCC[C@@H](C(=O)NCC2CC[NH+](Cc3ccccc3)CC2)C1,CC(C)C(=O)N1CCC[C@@H](C(=O)NCC2CC[NH+](Cc3ccccc3)CC2)C1,True,386.28,1.49,2.0,2.0,0.7784,3.66,0.0,True
MOL_00467,CCc1nn(C)cc1NC(=O)C(=O)NCCc1ccc(C(F)(F)F)cc1,CCc1nn(C)cc1NC(=O)C(=O)NCCc1ccc(C(F)(F)F)cc1,True,368.15,2.3,2.0,3.0,0.7955,2.44,0.0,True
MOL_00468,CCc1cccc(NC(=O)CSc2nc3cc(C)ccc3c(=O)[nH]2)c1,CCc1cccc(NC(=O)CSc2nc3cc(C)ccc3c(=O)[nH]2)c1,True,353.12,3.52,2.0,4.0,0.5435,2.15,0.0,True
MOL_00469,C[C@@H](O)CN1CCN(CC(=O)N2CCc3ccccc32)CC1,C[C@@H](O)CN1CCN(CC(=O)N2CCc3ccccc32)CC1,True,303.19,0.57,1.0,4.0,0.8835,2.53,0.0,True
MOL_00470,CC(C)Cc1ccc(C(=O)NCc2ccnc(OC(C)(C)C)c2)cc1,CC(C)Cc1ccc(C(=O)NCc2ccnc(OC(C)(C)C)c2)cc1,True,340.22,4.39,1.0,3.0,0.8484,2.12,0.0,True
MOL_00471,CNC(=O)[C@H]1C[NH+](CCCN2CCOCC2)CC[NH+]1Cc1ccccc1,CNC(=O)[C@H]1C[NH+](CCCN2CCOCC2)CC[NH+]1Cc1ccccc1,True,362.27,-2.19,3.0,3.0,0.5165,4.89,0.0,True
MOL_00472,CC(C)(C)C(=O)NCC(=O)N1CCCC[C@H]1CC(=O)[O-],CC(C)(C)C(=O)NCC(=O)N1CCCC[C@H]1CC(=O)[O-],True,283.17,-0.33,1.0,4.0,0.7647,3.2,0.0,True
MOL_00473,Cc1ccc(NC(=O)Cn2cnc3ccccc3c2=O)cc1,Cc1ccc(NC(=O)Cn2cnc3ccccc3c2=O)cc1,True,293.12,2.34,1.0,3.0,0.8059,1.69,0.0,True
MOL_00474,Cc1ccc(C(=O)N(C)CC(=O)Nc2ccccc2)cc1,Cc1ccc(C(=O)N(C)CC(=O)Nc2ccccc2)cc1,True,282.14,2.71,1.0,2.0,0.937,1.54,0.0,True
MOL_00475,CCCCC(=O)N1CCC[C@@H]1C(=O)Nc1ccc(C)c([N+](=O)[O-])c1,CCCCC(=O)N1CCC[C@@H]1C(=O)Nc1ccc(C)c([N+](=O)[O-])c1,True,333.17,3.02,1.0,4.0,0.6395,2.49,0.0,True
MOL_00476,CCN(CC)c1nc(N)c(CN2CCC[C@H]([NH+](C)C)C2)c(C#N)c1C,CCN(CC)c1nc(N)c(CN2CCC[C@H]([NH+](C)C)C2)c(C#N)c1C,True,345.28,0.8,2.0,5.0,0.7977,4.22,0.0,True
MOL_00477,CC1CC[NH+]([C@@H](CNC(=O)C(C)(C)c2ccc(F)cc2)C(C)C)CC1,CC1CC[NH+]([C@@H](CNC(=O)C(C)(C)c2ccc(F)cc2)C(C)C)CC1,True,349.26,2.56,2.0,1.0,0.8131,4.0,0.0,True
MOL_00478,CC(C)CCN(CCC#N)C(=O)c1cc(-c2ccc(Cl)cc2)n[nH]1,CC(C)CCN(CCC#N)C(=O)c1cc(-c2ccc(Cl)cc2)n[nH]1,True,344.14,4.13,1.0,3.0,0.8202,2.42,0.0,True
MOL_00479,CCCOc1ccc(CNC(=O)c2ccc(C)c(C)c2)cc1,CCCOc1ccc(CNC(=O)c2ccc(C)c(C)c2)cc1,True,297.17,4.02,1.0,2.0,0.8742,1.59,0.0,True
MOL_00480,CC(C)[NH+](CCC(=O)Nc1ccccc1C(=O)N(C)C)C1CC1,CC(C)[NH+](CCC(=O)Nc1ccccc1C(=O)N(C)C)C1CC1,True,318.22,1.17,2.0,2.0,0.7929,3.55,0.0,True
MOL_00481,CC(C)c1cc(C(=O)Nc2ccccc2S(=O)(=O)N2CCCC2)c(C)n1C1CC1,Cc1c(C(=O)Nc2ccccc2S(=O)(=O)N2CCCC2)cc(C(C)C)n1C1CC1,True,415.19,4.29,1.0,3.0,0.7649,2.46,0.0,True
MOL_00482,COc1cccc(CNC(=O)c2ccc(OCc3ccccn3)cc2)c1,COc1cccc(CNC(=O)c2ccc(OCc3ccccn3)cc2)c1,True,348.15,3.6,1.0,4.0,0.7086,1.75,0.0,True
MOL_00483,CC[NH+](CC)CCNC(=O)N[C@H]1CCCc2ccc(F)cc21,CC[NH+](CC)CCNC(=O)N[C@H]1CCCc2ccc(F)cc21,True,308.21,1.43,3.0,1.0,0.7313,3.75,0.0,True
MOL_00484,CC(C)N(Cc1cccs1)C(=O)C1=Cc2ccccc2OC1,CC(C)N(Cc1cccs1)C(=O)C1=Cc2ccccc2OC1,True,313.11,3.96,0.0,3.0,0.8548,2.49,0.0,True
MOL_00485,Cc1ccccc1NC(=O)[C@H](C)O/N=C/c1ccc(N2CCCCC2)cc1,Cc1ccccc1NC(=O)[C@H](C)O/N=C/c1ccc(N2CCCCC2)cc1,True,365.21,4.36,1.0,4.0,0.6111,2.57,0.0,True
MOL_00486,CCOC(=O)N1CCC[C@@H](CC(=O)N2CCC[C@H]2C(N)=O)C1,CCOC(=O)N1CCC[C@@H](CC(=O)N2CCC[C@H]2C(N)=O)C1,True,311.18,0.72,1.0,4.0,0.8277,2.95,0.0,True
MOL_00487,CC[C@H](CSC)N(C)C(=O)NCCC(=O)N1CCCCC1,CC[C@H](CSC)N(C)C(=O)NCCC(=O)N1CCCCC1,True,315.2,2.17,1.0,3.0,0.7832,2.98,0.0,True
MOL_00488,CCCNC(=O)[C@@H]1CC(=O)N(c2ccc(C(=O)[O-])cc2)C1,CCCNC(=O)[C@@H]1CC(=O)N(c2ccc(C(=O)[O-])cc2)C1,True,289.12,-0.07,1.0,4.0,0.8213,2.8,0.0,True
MOL_00489,CCOC(=O)c1ccc(C(=O)Nc2cccc(S(=O)(=O)N3CCCC3)c2)cc1,CCOC(=O)c1ccc(C(=O)Nc2cccc(S(=O)(=O)N3CCCC3)c2)cc1,True,402.12,2.9,1.0,5.0,0.7502,1.83,0.0,True
MOL_00490,CC(C)(C)OC(=O)N1CCC[C@H](C(=O)NCCc2nc(-c3ccccc3)no2)C1,CC(C)(C)OC(=O)N1CCC[C@H](C(=O)NCCc2nc(-c3ccccc3)no2)C1,True,400.21,3.04,1.0,6.0,0.8284,2.64,0.0,True
MOL_00491,CC1(C)C[C@H]2C[C@@](C)(CN2C(=O)CNC(=O)C(=O)Nc2ccc(Cl)cc2)C1,CC1(C)C[C@H]2C[C@@](C)(CN2C(=O)CNC(=O)C(=O)Nc2ccc(Cl)cc2)C1,True,391.17,2.82,2.0,3.0,0.7775,3.85,0.0,True
MOL_00492,CCCc1nc(C(=O)NCc2cccc(C(N)=O)c2)cs1,CCCc1nc(C(=O)NCc2cccc(C(N)=O)c2)cs1,True,303.1,2.12,2.0,4.0,0.8569,2.04,0.0,True
MOL_00493,C[C@@H]([NH2+]Cc1ccc(N2CCC(O)CC2)cc1)C(N)=O,C[C@@H]([NH2+]Cc1ccc(N2CCC(O)CC2)cc1)C(N)=O,True,278.19,-0.42,3.0,3.0,0.6842,3.49,0.0,True
MOL_00494,CCOC(=O)C1CCN(c2ccc([N+](=O)[O-])cc2C#N)CC1,CCOC(=O)C1CCN(c2ccc([N+](=O)[O-])cc2C#N)CC1,True,303.12,2.25,0.0,6.0,0.4806,2.18,0.0,True
MOL_00495,CCOC(=O)CN(C)C(=O)c1cccc(NC(=O)c2ccccc2)c1,CCOC(=O)CN(C)C(=O)c1cccc(NC(=O)c2ccccc2)c1,True,340.14,2.57,1.0,4.0,0.8202,1.76,0.0,True
MOL_00496,CCc1ccccc1NC(=O)Cn1c(=O)c(=O)n(-c2ccccc2)c(=O)c2ccccc21,CCc1ccccc1NC(=O)Cn1c(=O)c(=O)n(-c2ccccc2)c(=O)c2ccccc21,True,427.15,2.71,1.0,4.0,0.4961,2.13,0.0,True
MOL_00497,Cc1nc(CN(C)C(=O)Cc2ccc(-c3ccc(F)cc3)cc2)cs1,Cc1nc(CN(C)C(=O)Cc2ccc(-c3ccc(F)cc3)cc2)cs1,True,354.12,4.46,0.0,3.0,0.6777,2.02,0.0,True
MOL_00498,COCCCN(C)C(=O)C1(c2ccc(C)c(F)c2)CCOCC1,COCCCN(C)C(=O)C1(c2ccc(C)c(F)c2)CCOCC1,True,323.19,2.68,0.0,3.0,0.7557,2.53,0.0,True
MOL_00499,O=C(CSc1nc2c(c(=O)[nH]1)CCCC2)Nc1ccc(Cl)cc1,O=C(CSc1nc2c(c(=O)[nH]1)CCCC2)Nc1ccc(Cl)cc1,True,349.07,3.03,2.0,4.0,0.6569,2.29,0.0,True
MOL_00500,COC(=O)c1ccc(NC(=O)CSc2nc3ccccc3s2)cc1,COC(=O)c1ccc(NC(=O)CSc2nc3ccccc3s2)cc1,True,358.04,3.81,1.0,6.0,0.5547,1.84,0.0,True
MOL_00501,O=C(Nc1ccccc1F)N[C@@H]1CCc2cc(F)ccc21,O=C(Nc1ccccc1F)N[C@@H]1CCc2cc(F)ccc21,True,288.11,3.77,2.0,1.0,0.8673,2.37,0.0,True
MOL_00502,CCC(=O)Nc1ccc(C[NH+]2CCC(C(=O)NC3CC3)CC2)cc1,CCC(=O)Nc1ccc(C[NH+]2CCC(C(=O)NC3CC3)CC2)cc1,True,330.22,1.11,3.0,2.0,0.7316,3.2,0.0,True
MOL_00503,CC(C)CNC(=O)CCc1c(C)nc2ccc(C(F)(F)F)cc2n1,Cc1nc2ccc(C(F)(F)F)cc2nc1CCC(=O)NCC(C)C,True,339.16,3.66,1.0,3.0,0.9043,2.34,0.0,True
MOL_00504,Cc1nn(C)c(N2CCOCC2)c1C[NH2+]C1CC1,Cc1nn(C)c(N2CCOCC2)c1C[NH2+]C1CC1,True,251.19,-0.21,1.0,3.0,0.8054,3.52,0.0,True
MOL_00505,C[C@@H]1CN(C(=O)NC[C@@H]2CCCN(c3ncccn3)C2)C[C@H](C)O1,C[C@@H]1CN(C(=O)NC[C@@H]2CCCN(c3ncccn3)C2)C[C@H](C)O1,True,333.22,1.51,1.0,5.0,0.9079,3.34,0.0,True
MOL_00506,COc1ccc(-c2nn(-c3ccccc3)cc2C(=O)Nc2cc(C)ccc2C)cc1OC,COc1ccc(-c2nn(-c3ccccc3)cc2C(=O)Nc2cc(C)ccc2C)cc1OC,True,427.19,5.43,1.0,4.0,0.4459,2.04,1.0,True
MOL_00507,C[NH+]1CCN(CC(=O)N2CCC[C@H]2CN2CCCC2=O)CC1,C[NH+]1CCN(CC(=O)N2CCC[C@H]2CN2CCCC2=O)CC1,True,309.23,-1.57,1.0,3.0,0.6826,3.95,0.0,True
MOL_00508,Cc1cccc(C(=O)N2CCN(c3ccc(F)c(F)c3)CC2)c1,Cc1cccc(C(=O)N2CCN(c3ccc(F)c(F)c3)CC2)c1,True,316.14,3.24,0.0,2.0,0.8491,1.79,0.0,True
MOL_00509,COc1ccc([C@@H](C)CC(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1,COc1ccc([C@@H](C)CC(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1,True,362.13,2.78,2.0,4.0,0.8253,2.37,0.0,True
MOL_00510,CCNC(=O)CN1CCN(C(=O)c2ccc(C)cc2)CC1,CCNC(=O)CN1CCN(C(=O)c2ccc(C)cc2)CC1,True,289.18,0.89,1.0,3.0,0.8954,1.69,0.0,True
MOL_00511,COC(=O)C1=C(N)Oc2c(c(=O)oc3ccccc23)[C@H]1c1ccccc1Cl,COC(=O)C1=C(N)Oc2c(c(=O)oc3ccccc23)[C@H]1c1ccccc1Cl,True,383.06,3.31,1.0,6.0,0.5388,2.86,0.0,True
MOL_00512,CC(C)(C)OC(=O)N1CCC(C(=O)Nc2ccc(Cl)cc2)CC1,CC(C)(C)OC(=O)N1CCC(C(=O)Nc2ccc(Cl)cc2)CC1,True,338.14,3.93,1.0,3.0,0.8885,1.79,0.0,True
MOL_00513,COc1ccc([C@H](C)N2CCN(C(=O)[C@H](C)[NH+]3CCCC3)CC2)cc1,COc1ccc([C@H](C)N2CCN(C(=O)[C@H](C)[NH+]3CCCC3)CC2)cc1,True,346.25,0.97,1.0,3.0,0.8632,3.91,0.0,True
MOL_00514,CC(=O)N1CCC(N2CCO[C@@H](C(N)=O)C2)CC1,CC(=O)N1CCC(N2CCO[C@@H](C(N)=O)C2)CC1,True,255.16,-0.82,1.0,4.0,0.6995,2.89,0.0,True
MOL_00515,COc1ccc(C(=O)Nc2ccccc2C(=O)NC(C)C)cc1F,COc1ccc(C(=O)Nc2ccccc2C(=O)NC(C)C)cc1F,True,330.14,3.22,2.0,3.0,0.8843,1.72,0.0,True
MOL_00516,Cc1cccc(C)c1NC(=O)C(=O)NCCC[NH+]1CCCCC1,Cc1cccc(C)c1NC(=O)C(=O)NCCC[NH+]1CCCCC1,True,318.22,0.82,3.0,2.0,0.5558,3.36,0.0,True
MOL_00517,Cc1ccc(CNC(=O)CC2(C(=O)N(C)C)CCCC2)cc1,Cc1ccc(CNC(=O)CC2(C(=O)N(C)C)CCCC2)cc1,True,302.2,2.65,1.0,2.0,0.9088,2.28,0.0,True
MOL_00518,CCCc1ccc(OCC(=O)Nc2ccc(C)c(C(=O)NC)c2)cc1,CCCc1ccc(OCC(=O)Nc2ccc(C)c(C(=O)NC)c2)cc1,True,340.18,3.32,2.0,3.0,0.8123,1.8,0.0,True
MOL_00519,Cc1ccc([C@@H](C)[NH2+][C@@H]2CCO[C@]3(CCSC3)C2)o1,Cc1ccc([C@@H](C)[NH2+][C@@H]2CCO[C@]3(CCSC3)C2)o1,True,282.15,2.27,1.0,3.0,0.9241,5.43,0.0,True
MOL_00520,COc1ccccc1C(=O)Nc1nnc([C@@H]2CC(=O)N(c3ccccc3Cl)C2)s1,COc1ccccc1C(=O)Nc1nnc([C@@H]2CC(=O)N(c3ccccc3Cl)C2)s1,True,428.07,3.97,1.0,6.0,0.6642,2.68,0.0,True
MOL_00521,Cc1cc(C)cc(C(=O)Nc2cccc(CC(=O)N3CCCC3)c2)c1,Cc1cc(C)cc(C(=O)Nc2cccc(CC(=O)N3CCCC3)c2)c1,True,336.18,3.72,1.0,2.0,0.9249,1.85,0.0,True
MOL_00522,COCCNC(=O)C1CCN(S(=O)(=O)c2ccc(C(C)=O)cc2)CC1,COCCNC(=O)C1CCN(S(=O)(=O)c2ccc(C(C)=O)cc2)CC1,True,368.14,1.05,1.0,5.0,0.5736,1.94,0.0,True
MOL_00523,CCCN(Cc1cccc(C#N)c1)C(=O)NCc1ccccc1C[NH+](C)C,CCCN(Cc1cccc(C#N)c1)C(=O)NCc1ccccc1C[NH+](C)C,True,365.23,2.32,2.0,2.0,0.7542,2.94,0.0,True
MOL_00524,CCC1(CNC(=O)NCc2ccc(N(C)C)[nH+]c2)CCC1,CCC1(CNC(=O)NCc2ccc(N(C)C)[nH+]c2)CCC1,True,291.22,1.95,2.0,2.0,0.8414,3.56,0.0,True
MOL_00525,C[C@@H](NC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccc(F)cc1,C[C@@H](NC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccc(F)cc1,True,370.15,5.53,1.0,2.0,0.513,2.23,1.0,True
MOL_00526,O=C(Nc1ccc(F)cc1F)c1ccccc1OCC(=O)N1CCCCC1,O=C(Nc1ccc(F)cc1F)c1ccccc1OCC(=O)N1CCCCC1,True,374.14,3.61,1.0,3.0,0.8699,1.89,0.0,True
MOL_00527,Cc1cc(C)cc(OCc2cc(C)nn2C)c1,Cc1cc(C)cc(OCc2cc(C)nn2C)c1,True,230.14,2.92,0.0,2.0,0.8103,2.13,0.0,True
MOL_00528,CCCNC(=O)N1CCN(C(=O)C(=O)Nc2ccccc2OC)CC1,CCCNC(=O)N1CCN(C(=O)C(=O)Nc2ccccc2OC)CC1,True,348.18,0.9,2.0,4.0,0.7911,2.02,0.0,True
MOL_00529,COCCOCCNc1ccccc1NC(=O)c1cccc(F)c1,COCCOCCNc1ccccc1NC(=O)c1cccc(F)c1,True,332.15,3.15,2.0,4.0,0.6927,1.92,0.0,True
MOL_00530,COc1ccc(-c2nnc(CSCc3ccccc3)o2)cc1,COc1ccc(-c2nnc(CSCc3ccccc3)o2)cc1,True,312.09,4.18,0.0,5.0,0.6832,1.93,0.0,True
MOL_00531,CC(C)[C@H](CNC(=O)Cn1ccnc1)[NH+]1CCCC1,CC(C)[C@H](CNC(=O)Cn1ccnc1)[NH+]1CCCC1,True,265.2,-0.3,2.0,2.0,0.742,4.38,0.0,True
MOL_00532,CCc1ccc(NC(=O)[C@H](C)N2CCN(c3ccc(F)cc3)CC2)cc1,CCc1ccc(NC(=O)[C@H](C)N2CCN(c3ccc(F)cc3)CC2)cc1,True,355.21,3.54,1.0,3.0,0.8911,2.21,0.0,True
MOL_00533,CC[NH+](CC)[C@@H]1CCCC[C@H]1NC(=O)NCc1ccc(OC)cc1,CC[NH+](CC)[C@@H]1CCCC[C@H]1NC(=O)NCc1ccc(OC)cc1,True,334.25,1.73,3.0,2.0,0.7112,3.72,0.0,True
MOL_00534,CC(C)(C)c1ccc(NC(=O)C(=O)NCc2ccc(F)cc2)cc1,CC(C)(C)c1ccc(NC(=O)C(=O)NCc2ccc(F)cc2)cc1,True,328.16,3.38,2.0,2.0,0.8488,1.78,0.0,True
MOL_00535,CC(C)CNC(=O)c1cccc(NC(=O)Cn2cc(Br)c(=O)[nH]c2=O)c1,CC(C)CNC(=O)c1cccc(NC(=O)Cn2cc(Br)c(=O)[nH]c2=O)c1,True,422.06,1.32,3.0,4.0,0.6507,2.21,0.0,True
MOL_00536,Cc1ccccc1CNC(=O)c1cc(C)nc(N2CCCCC2)n1,Cc1cc(C(=O)NCc2ccccc2C)nc(N2CCCCC2)n1,True,324.2,3.01,1.0,4.0,0.9391,2.07,0.0,True
MOL_00537,Cc1ccc(OCc2nc3cc(F)ccc3n2Cc2ccco2)cc1C,Cc1ccc(OCc2nc3cc(F)ccc3n2Cc2ccco2)cc1C,True,350.14,5.01,0.0,3.0,0.5077,2.15,1.0,True
MOL_00538,CCOc1ccccc1CN1CCN(c2nc(C)cs2)CC1,CCOc1ccccc1CN1CCN(c2nc(C)cs2)CC1,True,317.16,3.17,0.0,5.0,0.8467,2.02,0.0,True
MOL_00539,CCC1(CC)CC[NH+]([C@H]2CCC[C@H]([NH3+])C2)C1,CCC1(CC)CC[NH+]([C@H]2CCC[C@H]([NH3+])C2)C1,True,226.24,0.63,2.0,0.0,0.7077,5.89,0.0,True
MOL_00540,COc1cc(/C=C2\SC(=S)N(c3ccccc3)C2=O)ccc1O,COc1cc(/C=C2\SC(=S)N(c3ccccc3)C2=O)ccc1O,True,343.03,3.81,1.0,5.0,0.6784,2.07,0.0,True
MOL_00541,CCc1cccc(C)c1NC(=O)C(=O)N[C@H](C)CC(C)(C)O,CCc1cccc(C)c1NC(=O)C(=O)N[C@H](C)CC(C)(C)O,True,306.19,2.16,3.0,3.0,0.7295,2.8,0.0,True
MOL_00542,CCN(Cc1cccc(F)c1)C(=O)C(=O)Nc1ccc(C(C)=O)cc1,CCN(Cc1cccc(F)c1)C(=O)C(=O)Nc1ccc(C(C)=O)cc1,True,342.14,3.02,1.0,3.0,0.6709,2.01,0.0,True
MOL_00543,CCOc1ccccc1N1C[C@H](C(=O)Nc2cccc(C#N)c2)CC1=O,CCOc1ccccc1N1C[C@H](C(=O)Nc2cccc(C#N)c2)CC1=O,True,349.14,2.95,1.0,4.0,0.8996,2.48,0.0,True
MOL_00544,Cc1ccc(-n2c(SCC(=O)Nc3ccc(F)cc3F)nnc2-c2cccnc2)cc1,Cc1ccc(-n2c(SCC(=O)Nc3ccc(F)cc3F)nnc2-c2cccnc2)cc1,True,437.11,4.65,1.0,5.0,0.4449,2.16,0.0,True
MOL_00545,Cc1cc(C(=O)NCc2ccc(F)cc2)c(C)n1CC[NH+]1CCCC1,Cc1cc(C(=O)NCc2ccc(F)cc2)c(C)n1CC[NH+]1CCCC1,True,344.21,1.85,2.0,1.0,0.8248,3.25,0.0,True
MOL_00546,CC(=O)c1ccc(NC(=O)COc2ccc(C)c(C)c2)cc1,CC(=O)c1ccc(NC(=O)COc2ccc(C)c(C)c2)cc1,True,297.14,3.52,1.0,3.0,0.859,1.61,0.0,True
MOL_00547,O=C(Nc1ccccc1C(F)(F)F)N1CCC[C@H]1c1ccc(C(F)(F)F)cc1,O=C(Nc1ccccc1C(F)(F)F)N1CCC[C@H]1c1ccc(C(F)(F)F)cc1,True,402.12,6.09,1.0,1.0,0.6057,2.61,1.0,True
MOL_00548,COc1cc(C)ccc1NC(=O)c1cccc(NC(=O)Nc2ccc(C)cc2)c1,COc1cc(C)ccc1NC(=O)c1cccc(NC(=O)Nc2ccc(C)cc2)c1,True,389.17,5.21,3.0,3.0,0.5605,1.76,1.0,True
